id,text,len tweet,likes,rt,position
1266427177127391232,RT @EjeCentral: #OPINIÓN | #EstrictamentePersonal ¿Tiene la razón el presidente @lopezobrador_? El tiempo y los resultados determinarán eso…,140,0,32,0
1266234412322091008,RT @EjeCentral: #OPINIÓN | #EstrictamentePersonal La lucha encarnizada del presidente @lopezobrador_ es contra “los otros datos” y los port…,140,0,57,0
1265962519597899777,"RT @EjeCentral: #OPINIÓN | #EstrictamentePersonal Todas las variables se han movido desde entonces, salvo una: su tacañería. #AMLO es el pr…",140,0,95,0
1265772406846693376,"RT @ElFinanciero_Mx: #Opinión @rivapa asegura que la realidad y las percepciones tienen a @lopezobrador_ en un rincón, pero no se aprecian…",139,0,37,0
1265632639022587906,"RT @Nacion321: #Opinión @rivapa asegura que visto desde cualquier ángulo, AMLO no ha cumplido con los mexicanos y estamos muy lejos del bie…",140,0,24,0
1265599105503580161,RT @EjeCentral: #OPINIÓN | #EstrictamentePersonal #AMLO no se cansaba de repetir que con su llegada al poder y la transformación en la que…,139,0,85,0
1265391476357451776,"RT @ElFinanciero_Mx: #Opinión @lopezobrador_ está tomando decisiones con la información de @HLGatell, y haciendo promesas alegres. Está cas…",140,0,61,0
1265272866758635520,"RT @Nacion321: #Opinión: @rivapa tiene una sugerencia para AMLO: Tenga cuidado, presidente, porque sus mensajes pueden causar daño a la sal…",140,0,34,0
1264876745204723712,RT @EjeCentral: #OPINIÓN | #EstrictamentePersonal A #AMLO ya no le alcanza la mañanera para llenar todos los espacios de la arena pública.…,139,0,69,0
1264785411152453632,"En marcha la formación de comités de defensa de la 4T: van contra disidentes, empresarios, funcionarios del gobiern… ",140,999,719,0
1264784768828350464,"RT @EjeCentral: Este #domingo en nuestro #ReporteEspecial #Covid19 puedes leer:
🦠 @MBarbosaMX contra la ley 
🦠 #AMLO reconoce que el avance…",140,0,7,0
1263819593933602818,"RT @ElFinanciero_Mx: #Opinión @lopezobrador_ prefirió rodearse de paleros que le tiran besos en lugar de preguntas, mientras los feroces fr…",140,0,333,0
1262888371615080455,"RT @ElFinanciero_Mx: #Opinión @lopezobrador_ se está radicalizando. Al mismo tiempo, apura su proyecto endogámico. En tres días se dieron t…",140,0,92,0
1262648175120302082,"RT @EjeCentral: #OPINIÓN | #EstrictamentePersonal #AMLO se está radicalizando. Al mismo tiempo, apura su proyecto endogámico. En tres días…",139,0,144,0
1262370886776172545,"RT @ElFinanciero_Mx: #Opinión El país está a la deriva por cuanto a la responsabilidad que tendría que cumplir @lopezobrador_, conforme al…",139,0,161,0
1261899698803216386,"RT @EjeCentral: #ReporteEspecial | Covid-19, día 79

🟢 Sin protocolos, ruta hacia el desconfinamiento 

🟢 Ensayo de AMLO, economía para los…",140,0,12,0
1261364241052778501,RT @EjeCentral: #OPINIÓN | #EstrictamentePersonal El mundo le da igual. El domingo #AMLO anunció que publicará un ensayo sobre economía par…,140,0,15,0
1261254086348820480,RT @EjeCentral: #OPINIÓN | #EstrictamentePersonal #AMLO consideró que ya era tiempo para suspender la paralización de actividades económica…,140,0,45,0
1260918059222654983,RT @ElFinanciero_Mx: #Opinión A @rivapa le resulta extraño que @lopezobrador_ diga que el plan de reanudación de actividades no será impues…,140,0,125,0
